Time, LiquidityDemander0, LiquidityDemander1, LiquidityDemander2, LiquidityDemander3, LiquidityDemander4, LiquidityDemander5, LiquidityDemander6, LiquidityDemander7, LiquidityDemander8, LiquidityDemander9, LiquidityDemander10, LiquidityDemander11, LiquidityDemander12, LiquidityDemander13, LiquidityDemander14, LiquidityDemander15, LiquidityDemander16, LiquidityDemander17, LiquidityDemander18, LiquidityDemander19, LiquidityDemander20, LiquidityDemander21, LiquidityDemander22, LiquidityDemander23, LiquidityDemander24, LiquidityDemander25, LiquidityDemander26, LiquidityDemander27, LiquidityDemander28, LiquidityDemander29, LiquidityDemander30, LiquidityDemander31, LiquidityDemander32, LiquidityDemander33, LiquidityDemander34, LiquidityDemander35, LiquidityDemander36, LiquidityDemander37, LiquidityDemander38, LiquidityDemander39, LiquidityDemander40, LiquidityDemander41, LiquidityDemander42, LiquidityDemander43, LiquidityDemander44, LiquidityDemander45, LiquidityDemander46, LiquidityDemander47, LiquidityDemander48, LiquidityDemander49, LiquidityDemander50, LiquidityDemander51, LiquidityDemander52, LiquidityDemander53, LiquidityDemander54, LiquidityDemander55, LiquidityDemander56, LiquidityDemander57, LiquidityDemander58, LiquidityDemander59, LiquidityDemander60, LiquidityDemander61, LiquidityDemander62, LiquidityDemander63, LiquidityDemander64, LiquidityDemander65, LiquidityDemander66, LiquidityDemander67, LiquidityDemander68, LiquidityDemander69, LiquidityDemander70, LiquidityDemander71, LiquidityDemander72, LiquidityDemander73, LiquidityDemander74, LiquidityDemander75, LiquidityDemander76, LiquidityDemander77, LiquidityDemander78, LiquidityDemander79, LiquidityDemander80, LiquidityDemander81, LiquidityDemander82, LiquidityDemander83, LiquidityDemander84, LiquidityDemander85, LiquidityDemander86, LiquidityDemander87, LiquidityDemander88, LiquidityDemander89, LiquidityDemander90, LiquidityDemander91, LiquidityDemander92, LiquidityDemander93, LiquidityDemander94, LiquidityDemander95, LiquidityDemander96, LiquidityDemander97, LiquidityDemander98, LiquidityDemander99, MarketMakers100, MarketMakers101, MarketMakers102, MarketMakers103, MarketMakers104, LiquiditySupplier105, LiquiditySupplier106, LiquiditySupplier107, LiquiditySupplier108, LiquiditySupplier109, LiquiditySupplier110, LiquiditySupplier111, LiquiditySupplier112, LiquiditySupplier113, LiquiditySupplier114, ForcedSale115, 
11:28, 0, 0, 0, 0, 5, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, -5, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, -10, -5, 0, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, -5, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 10, -5, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
11:29, 0, 0, 0, 0, 5, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, -5, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, -10, -5, 0, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, -5, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 10, -5, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
11:30, 0, 0, 0, 0, 5, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, -5, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, -10, -5, 0, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, -5, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 10, -5, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
11:30, 0, 0, 0, 0, 5, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, -5, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, -10, -5, 0, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, -5, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 10, -5, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
11:31, 0, 0, 0, 0, 5, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, -5, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, -10, -5, 0, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, -5, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 10, -5, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
11:33, 0, 0, 0, 0, 5, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, -5, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, -10, -5, 0, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, -5, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 10, -5, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
11:34, 0, 0, 0, 0, 5, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 30, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, -5, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, -10, -5, -30, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, -5, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 10, -5, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
11:35, 0, 0, 0, 0, 5, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 30, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, -5, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, -10, -5, -30, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, -5, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 10, -5, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
11:36, 0, 0, 0, 0, 5, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 30, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, -5, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, -10, -5, -30, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, -5, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 10, -5, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
11:37, 0, 0, 0, 0, 5, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 30, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, -5, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, -10, -5, -30, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, -5, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 10, -5, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
11:38, 0, 0, 0, 0, 5, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 30, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, -5, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, -10, -5, -30, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, -5, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 10, -5, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
11:39, 0, 0, 0, 0, 5, 10, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 30, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, -5, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, -10, -5, -30, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, -5, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 5, -10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
11:40, 0, 0, 0, 0, 5, 10, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 30, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, -5, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, -10, -5, -30, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, -5, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 5, -10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
11:41, 0, 0, 0, 0, 5, 10, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 30, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, -5, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, -10, -5, -30, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, -5, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 5, -10, -5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
11:42, 0, 0, 0, 0, 5, 10, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 30, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, -5, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, -10, -5, -30, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, -5, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 5, -10, -5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
11:43, 0, 0, 0, 0, 5, 10, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 30, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, -5, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, -10, -5, -30, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, -5, 10, 0, 0, -5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 5, -10, -5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
11:44, 0, 0, 0, 0, 5, 10, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 30, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, -5, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, -10, -5, -30, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, -5, 10, 0, 0, -5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 5, -10, -5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
11:45, 0, 0, 0, 0, 5, 10, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 30, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, -5, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, -10, -5, -30, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, -5, 10, 0, 0, -5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 5, -10, -5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
11:45, 0, 0, 0, 0, 5, 10, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 30, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, -5, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, -10, -5, -30, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, -5, 10, 0, 0, -5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 5, -10, -5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
11:46, 0, 0, 0, 0, 5, 10, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 30, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, -5, -15, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, -10, -5, -30, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, 10, 10, 0, 0, -5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 5, -10, -5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
11:48, 0, 0, 0, 0, 5, 10, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 30, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, -5, -15, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, -10, -5, -30, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, 10, 10, 0, 0, -5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 5, -10, -5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
11:49, 0, 0, 0, 0, 5, 10, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 30, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, -5, -15, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, -10, -5, -30, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, 10, 10, 0, 0, -5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 5, -10, -5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
11:50, 0, 0, 0, 0, 5, 10, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 30, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, -5, -15, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, -10, -5, -30, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, 10, 10, 0, 0, -5, 0, 15, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 5, -10, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
11:51, 0, 0, 0, 0, 5, 10, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 35, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, -5, -15, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, -15, -10, -5, -30, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, 10, 10, 0, 0, -5, 0, 15, 0, 0, 0, 5, 0, 0, 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 5, -10, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
11:52, 0, 0, 0, 0, 5, 10, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 35, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, -5, -15, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, -15, -10, -5, -30, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, 10, 10, 0, 0, -5, 0, 15, 0, 0, 0, 5, 0, 0, 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 5, -10, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
11:53, 0, 0, 0, 0, 5, 10, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 35, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, -5, -15, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, -15, -10, -5, -30, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, 10, 10, 0, 0, -5, 0, 15, 0, 0, 0, 5, 0, 0, 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 5, -10, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
11:54, 0, 0, 0, 0, 5, 10, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 35, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, -5, -15, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, -15, -10, -5, -30, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, 10, 10, 0, 0, -5, 0, 15, 0, 0, 0, 5, 0, 0, 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 5, -10, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
11:55, 0, 0, 0, 0, 5, 10, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 35, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, -5, -15, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, -15, -10, -5, -30, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, 10, 10, 0, 0, -5, 0, 15, 0, 0, 0, 5, 0, 0, 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 5, -10, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
11:56, 0, 0, 0, 0, 5, 10, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 35, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, -5, -15, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, -15, -10, -5, -30, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, 10, 10, 0, 0, -5, 0, 15, 0, 0, 0, 5, 0, 0, 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 5, -10, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
11:57, 0, 0, 0, 0, 5, 10, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 35, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, -5, -15, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, -15, -10, -5, -30, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, 10, 10, 0, 0, -5, 0, 15, 0, 0, 0, 5, 0, 0, 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 5, -10, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
11:58, 0, 0, 0, 0, 5, 10, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 35, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, -5, -15, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, -15, -10, -5, -30, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, 10, 10, 0, 0, -5, 0, 15, 0, 0, 0, 5, 0, 0, 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 5, -10, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
11:59, 0, 0, 0, 0, 5, 10, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 35, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, -5, -15, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, -15, -10, -5, -30, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, 10, 10, 0, 0, -5, 0, 15, 0, 0, 0, 5, 0, 0, 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, -10, 0, 0, 0, 5, -10, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
12:0, 0, 0, 0, 0, 5, 10, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 35, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, -5, -15, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, -15, -10, -5, -30, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, 10, 10, 0, 0, -5, 0, 15, 0, 0, 0, 5, 0, 0, 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, -10, 0, 0, 0, 5, -10, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
12:0, 0, 0, 0, 0, 5, 10, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 35, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, -5, -15, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, -15, -10, -5, -30, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, 10, 10, 0, 0, -5, 0, 15, 0, 0, 0, 5, 0, 0, 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, -10, 0, 0, 0, 5, -10, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
12:1, 0, 0, 0, 0, 5, 10, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 35, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, -5, -15, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, -15, -10, -5, -30, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, 10, 10, 0, 0, -5, 0, 15, 0, 0, 0, 5, 0, 0, 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, -10, 0, 0, 0, 5, -10, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
12:3, 0, 0, 0, 0, 5, 10, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 0, 35, -10, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, -5, -15, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, -15, -10, -5, -30, 0, 0, 0, -5, 0, 0, -5, 0, 5, 0, 10, 10, 0, 0, -5, 0, 15, 0, 0, 0, 5, 0, 0, 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, -10, 0, 0, 0, 5, -10, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 
